ID_lab,ID_medicine,ID_equip,ID_license,ID_employee,Название,Дата_основания,Специализация,Владелец,Годовые_доходы,Годовые_расходы,Количество_филиалов
2,1113,389,172,363,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,24,375,13,851,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,783,347,187,1027,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,224,219,124,161,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,679,104,113,449,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,506,267,139,908,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,517,138,369,366,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,1114,126,485,1059,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,264,318,316,355,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,143,475,452,124,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,1130,33,4,510,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,369,123,206,839,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,1021,425,165,788,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,919,277,375,1054,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,44,364,460,1081,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,1164,126,421,1194,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,829,403,241,199,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,493,307,229,1022,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,869,387,403,696,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,58,295,268,544,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,426,477,491,923,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,155,289,61,1179,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,221,402,136,250,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,363,204,53,1184,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,1072,162,195,644,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,481,22,228,499,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,325,240,43,851,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,1120,32,21,870,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,292,1,461,340,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,1194,463,194,918,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,733,219,446,1158,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,3,222,393,471,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,222,260,114,459,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,399,368,124,1119,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,213,209,88,1061,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,874,30,52,415,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,259,178,410,1065,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,206,344,21,1198,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,831,256,475,190,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,211,468,335,804,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,1025,154,360,180,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,1140,371,68,35,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,776,316,345,383,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,170,121,307,292,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,912,165,53,1081,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,693,40,448,123,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,105,399,134,357,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,288,184,443,17,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,133,176,106,1120,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,628,415,231,287,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,173,402,101,1061,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,269,200,486,327,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,244,430,189,738,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,496,342,73,227,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,565,77,315,219,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,350,235,62,491,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,147,1,197,53,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,987,62,133,918,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,527,414,144,48,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,405,323,287,847,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,259,20,416,144,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,1107,468,353,240,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,1089,246,33,11,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,334,70,132,1157,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,1067,430,290,262,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,297,357,140,191,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,875,134,330,245,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,654,31,46,494,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,72,36,171,962,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,1130,277,409,343,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,736,21,487,928,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,190,212,86,2,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,498,62,475,46,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,479,25,61,254,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,119,462,156,568,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,256,455,362,856,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,806,252,287,314,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,954,49,371,155,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,730,387,458,1050,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,1198,49,233,636,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,245,484,121,758,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,173,10,85,1118,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,406,184,246,225,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,335,251,53,957,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,170,285,65,473,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,72,440,124,539,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,32,285,76,985,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,271,94,298,546,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,579,110,322,650,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,512,149,308,214,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,813,374,492,288,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,843,429,429,887,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,140,399,322,1019,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,429,138,230,439,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,266,407,101,1128,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,706,176,389,460,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,58,425,358,743,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,672,265,424,886,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,295,234,427,719,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,688,373,345,871,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,962,162,434,937,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,788,8,263,41,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,36,492,230,634,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,995,396,226,350,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,676,239,1,1096,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,45,407,195,12,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,737,42,89,211,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,1074,56,459,171,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,1031,222,233,896,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,442,241,9,180,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,611,71,12,1051,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,204,428,139,1022,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,269,3,365,765,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,583,277,57,226,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,360,9,380,553,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,448,180,158,1085,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,1020,416,270,1148,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,1011,307,144,725,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,262,290,500,760,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,732,326,84,428,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,1145,16,155,527,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,190,144,276,532,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,465,299,374,518,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,141,295,124,77,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,837,59,341,504,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,309,358,42,882,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,1070,156,489,82,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,265,140,418,1187,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,385,331,285,312,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,856,1,478,944,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,570,57,217,849,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,30,396,257,34,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,610,55,386,325,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,622,152,475,1054,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,1199,166,26,297,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,145,302,352,580,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,235,310,17,589,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,890,56,376,1053,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,792,221,277,580,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,443,122,405,1005,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,10,42,180,915,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,12,104,29,32,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,812,47,57,119,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,360,183,41,909,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,1171,489,376,145,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,1186,155,376,417,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,664,480,1,956,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,892,20,67,488,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,993,354,231,197,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,623,492,115,363,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,665,109,86,407,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,813,246,489,461,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,380,178,26,1181,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,560,372,338,700,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,690,149,260,259,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,90,311,388,289,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,752,263,340,970,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,523,104,433,1168,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,339,239,443,610,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,31,342,196,612,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,400,66,180,178,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,1089,45,207,1109,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,598,367,365,620,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,17,206,267,1097,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,391,434,363,1135,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,157,245,337,712,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,30,191,388,235,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,50,198,426,131,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,147,291,82,374,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,737,161,241,620,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,337,104,466,655,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,146,353,241,356,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,475,19,183,877,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,1111,190,168,1198,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,31,478,286,618,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,442,291,429,557,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,547,78,267,64,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,89,258,19,1146,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,892,402,210,906,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,393,209,307,349,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,1029,272,97,627,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,350,266,475,378,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,718,378,209,1192,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,877,456,258,158,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,220,367,474,213,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,1152,289,445,888,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,354,7,248,409,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,1038,73,408,1120,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,735,462,135,814,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,950,307,409,141,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,151,85,192,217,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,1051,163,464,320,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,840,380,248,779,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,625,196,307,392,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,131,282,304,749,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,628,385,80,1145,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,1177,445,305,957,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,403,194,383,18,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,11,275,314,932,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,47,303,145,731,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,449,115,24,377,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,300,398,363,625,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,876,276,470,840,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,987,21,144,297,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,601,287,13,284,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,549,147,182,119,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,594,117,134,191,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,966,133,327,1167,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,1114,270,235,748,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,844,270,277,819,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,835,28,426,845,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,905,391,262,153,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,510,117,424,206,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,627,17,106,1165,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,303,68,220,684,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,318,373,399,900,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,1040,180,275,138,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,973,496,55,1091,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,433,232,390,275,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,795,340,108,793,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,918,39,498,516,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,1061,90,20,391,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,675,457,57,653,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,923,434,84,824,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,972,367,84,997,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,759,499,195,659,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,863,467,103,76,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,334,457,118,1078,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,858,91,467,866,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,324,170,342,1097,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,841,353,374,817,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,324,58,433,402,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,977,413,338,599,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,1044,398,300,650,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,766,103,386,230,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,160,428,243,939,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,1099,212,298,877,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,885,71,198,237,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,391,298,80,861,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,1002,253,471,246,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,887,427,422,372,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,999,257,176,670,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,817,250,448,123,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,791,355,93,25,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,463,181,164,733,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,176,347,374,787,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,451,427,243,852,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,472,176,34,222,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,1067,256,169,781,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,1032,123,63,854,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,1096,122,403,615,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,1045,10,468,301,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,1086,217,364,663,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,412,431,203,235,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,43,455,405,759,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,909,137,33,925,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,1095,176,103,798,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,527,397,138,57,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,280,31,319,486,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,897,48,165,1070,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,937,396,94,532,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,888,396,211,469,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,775,298,237,140,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,632,226,299,378,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,73,462,414,383,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,940,476,214,1160,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,1030,30,213,68,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,1042,167,108,878,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,380,344,51,960,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,96,63,108,289,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,628,442,454,1001,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,575,273,33,296,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
2,753,394,173,220,BioCad,11-07-1996,Молекулярная биология,Дмитрий Морозов,300000,120000,2
3,1037,226,321,104,Сколково,04-05-1985,Биохимия,Виктор Вексельберг,250000,150000,3
3,833,100,185,809,Сколково,04-05-1985,Биохимия,Виктор Вексельберг,250000,150000,3
3,106,22,67,161,Сколково,04-05-1985,Биохимия,Виктор Вексельберг,250000,150000,3
